DistrictCode,DistrictName,SchoolCode,SchoolName,term,StateCourseCode,courseTitle,letterGrade,count,CS_Courses
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10152,GameProgramming,B ,2,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10152,GameProgramming,B+,2,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10152,GameProgramming,C-,1,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10152,GameProgramming,C ,2,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10152,GameProgramming,C+,1,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10152,GameProgramming,D ,2,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10152,GameProgramming,D+,4,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10152,GameProgramming,F ,3,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10152,GameProgramming,W ,2,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10202,GraphicArt_1_S2,A-,4,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10202,GraphicArt_1_S2,A ,12,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10202,GraphicArt_1_S2,B-,1,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10202,GraphicArt_1_S2,B ,2,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10202,GraphicArt_1_S2,B+,1,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10202,GraphicArt_1_S2,C+,2,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10202,GraphicArt_1_S2,F ,1,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10202,GraphicArt_1_S2,W ,1,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10202,GraphicArt_2_S2,A ,2,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10007,IB_Film_SL_S2,A-,3,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10007,IB_Film_SL_S2,A ,3,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10007,IB_Film_SL_S2,B-,2,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10007,IB_Film_SL_S2,B ,3,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10007,IB_Film_SL_S2,B+,2,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10007,IB_Film_SL_S2,C-,2,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10007,IB_Film_SL_S2,C ,2,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10007,IB_Film_SL_S2,C+,1,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10007,IB_Film_SL_S2,D ,5,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10007,IB_Film_SL_S2,D+,2,no
17415,Kent School District,2797,Kent-Meridian High School,SEM2,10298,Cooperative Edu,A ,1,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10151,CHSProgramming1,A-,7,no
17415,Kent School District,3640,Kentridge High School,SEM1,10151,CHSProgramming1,A ,11,no
17415,Kent School District,3640,Kentridge High School,SEM1,10151,CHSProgramming1,B-,5,no
17415,Kent School District,3640,Kentridge High School,SEM1,10151,CHSProgramming1,B ,8,no
17415,Kent School District,3640,Kentridge High School,SEM1,10151,CHSProgramming1,B+,4,no
17415,Kent School District,3640,Kentridge High School,SEM1,10151,CHSProgramming1,C-,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,10151,CHSProgramming1,C ,4,no
17415,Kent School District,3640,Kentridge High School,SEM1,10151,CHSProgramming1,C+,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10151,CHSProgramming1,D ,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,10151,CHSProgramming1,D+,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,10151,CHSProgramming1,F ,5,no
17415,Kent School District,3640,Kentridge High School,SEM1,10201,Webdesign_1,A-,5,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10201,Webdesign_1,A ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10201,Webdesign_1,B+,2,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10201,Webdesign_1,C-,2,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10201,Webdesign_1,C ,3,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10201,Webdesign_1,C+,1,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10201,Webdesign_1,F ,3,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10201,Webdesign_1,W ,1,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10202,Design3DMod_S1,A-,6,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,Design3DMod_S1,A ,10,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,Design3DMod_S1,B-,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,Design3DMod_S1,B ,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,Design3DMod_S1,B+,3,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,Design3DMod_S1,C ,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,Design3DMod_S1,C+,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,Design3DMod_S1,D ,3,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,Design3DMod_S1,F ,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_1_S1,A-,9,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_1_S1,A ,67,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_1_S1,B-,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_1_S1,B ,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_1_S1,B+,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_1_S1,C-,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_1_S1,W ,3,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_2_S1,A-,3,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_2_S1,A ,10,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_2_S1,B-,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_2_S1,B ,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_2_S1,C ,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_3_S1,A ,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_3_S1,B ,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10202,GraphicArt_3_S1,C ,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10157,AP Computer Science A,A-,2,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10157,AP Computer Science A,A ,7,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10157,AP Computer Science A,B ,3,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10157,AP Computer Science A,B+,2,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10157,AP Computer Science A,C ,1,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10157,AP Computer Science A,C+,1,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10157,AP Computer Science A,D+,1,yes
17415,Kent School District,3640,Kentridge High School,SEM1,10249,3DModCreaEngr_1,A-,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,10249,3DModCreaEngr_1,A ,20,no
17415,Kent School District,3640,Kentridge High School,SEM1,10249,3DModCreaEngr_1,B-,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10249,3DModCreaEngr_1,B ,6,no
17415,Kent School District,3640,Kentridge High School,SEM1,10249,3DModCreaEngr_1,B+,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,10249,3DModCreaEngr_1,C ,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10249,3DModCreaEngr_1,D ,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,10249,3DModCreaEngr_1,F ,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10249,3DModCreaEngr_2,A-,2,no
17415,Kent School District,3640,Kentridge High School,SEM1,10249,3DModCreaEngr_2,B+,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10249,3DModCreaEngr_2,C ,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10249,3DModCreaEngr_2,C+,1,no
17415,Kent School District,3640,Kentridge High School,SEM1,10298,Cooperative Edu,A ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10152,GameProgramming,A-,3,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10152,GameProgramming,A ,9,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10152,GameProgramming,B ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10152,GameProgramming,D+,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10201,Webdesign_1,A-,6,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10201,Webdesign_1,A ,12,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10201,Webdesign_1,B-,3,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10201,Webdesign_1,B ,9,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10201,Webdesign_1,B+,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10201,Webdesign_1,C-,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10201,Webdesign_1,C ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10201,Webdesign_1,D ,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10201,Webdesign_1,D+,3,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10201,Webdesign_1,F ,5,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10201,Webdesign_1,W ,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10201,WebDesign_2,A ,3,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10202,Design3DMod_S2,A-,3,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,Design3DMod_S2,A ,14,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,Design3DMod_S2,B-,1,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,Design3DMod_S2,B ,4,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,Design3DMod_S2,B+,1,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,Design3DMod_S2,C-,1,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,Design3DMod_S2,D ,2,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,Design3DMod_S2,F ,1,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,Design3DMod_S2,W ,1,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_1_S2,A-,12,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_1_S2,A ,37,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_1_S2,B-,3,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_1_S2,B ,10,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_1_S2,B+,3,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_1_S2,C ,2,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_1_S2,C+,1,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_1_S2,D ,7,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_1_S2,D+,4,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_1_S2,W ,2,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_2_S2,A-,1,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_2_S2,A ,13,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_2_S2,B-,2,no
17415,Kent School District,3640,Kentridge High School,SEM2,10202,GraphicArt_3_S2,A ,4,no
17415,Kent School District,3640,Kentridge High School,SEM2,10157,AP Computer Science A,A-,3,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10157,AP Computer Science A,A ,7,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10157,AP Computer Science A,B ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10157,AP Computer Science A,B+,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10157,AP Computer Science A,C ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_1,A-,2,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_1,A ,13,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_1,B-,2,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_1,B ,3,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_1,C+,1,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_1,D ,3,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_1,D+,5,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_1,F ,5,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_2,A ,12,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_2,B ,3,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_2,B+,2,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_2,C-,1,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_2,C ,2,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_2,D ,1,no
17415,Kent School District,3640,Kentridge High School,SEM2,10249,3DModCreaEngr_2,F ,1,no
17415,Kent School District,3640,Kentridge High School,SEM2,10251,CHS_CompFundmtl,A ,5,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10251,CHS_CompFundmtl,B-,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10251,CHS_CompFundmtl,B ,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10251,CHS_CompFundmtl,C-,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,10298,Cooperative Edu,A ,3,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10152,IntroJavaProg,A-,5,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10152,IntroJavaProg,A ,10,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10152,IntroJavaProg,B-,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10152,IntroJavaProg,B ,5,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10152,IntroJavaProg,B+,2,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10152,IntroJavaProg,C-,3,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10152,IntroJavaProg,C ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10152,IntroJavaProg,C+,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10152,IntroJavaProg,D ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10152,IntroJavaProg,D+,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10152,IntroJavaProg,F ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10201,WebDesign_1,A ,11,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10201,WebDesign_1,B-,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10201,WebDesign_1,B ,4,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10201,WebDesign_1,C-,2,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10201,WebDesign_1,C ,4,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10201,WebDesign_1,D ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10201,WebDesign_1,F ,4,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10201,WebDesign_1,W ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10157,AP Computer Science A,A-,2,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10157,AP Computer Science A,A ,10,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10157,AP Computer Science A,B-,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10157,AP Computer Science A,C ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10157,AP Computer Science A,F ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,10298,Cooperative Edu,A ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10152,AdvJavaProg,A-,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10152,AdvJavaProg,A ,5,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10152,AdvJavaProg,W ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10152,GameProgramming,A-,3,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10152,GameProgramming,A ,7,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10152,GameProgramming,B-,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10152,GameProgramming,B ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10152,GameProgramming,B+,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10152,GameProgramming,C ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10152,GameProgramming,F ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10201,WebDesign_2,A-,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10201,WebDesign_2,A ,6,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10201,WebDesign_2,B ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10201,WebDesign_2,B+,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10201,WebDesign_2,C-,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10201,WebDesign_2,F ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10201,WebDesign_2,W ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10157,AP Computer Science A,A ,8,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10157,AP Computer Science A,B-,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10157,AP Computer Science A,B ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10157,AP Computer Science A,B+,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10157,AP Computer Science A,C ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10157,AP Computer Science A,W ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM2,10298,Cooperative Edu,A ,1,yes
17415,Kent School District,4492,Kentlake High School,SEM1,10152,IntroJavaProg,A-,7,yes
17415,Kent School District,4492,Kentlake High School,SEM1,10152,IntroJavaProg,A ,10,yes
17415,Kent School District,4492,Kentlake High School,SEM1,10152,IntroJavaProg,B-,4,yes
17415,Kent School District,4492,Kentlake High School,SEM1,10152,IntroJavaProg,B ,5,yes
17415,Kent School District,4492,Kentlake High School,SEM1,10152,IntroJavaProg,B+,6,yes
17415,Kent School District,4492,Kentlake High School,SEM1,10152,IntroJavaProg,C-,2,yes
17415,Kent School District,4492,Kentlake High School,SEM1,10152,IntroJavaProg,C ,1,yes
17415,Kent School District,4492,Kentlake High School,SEM1,10152,IntroJavaProg,C+,3,yes
17415,Kent School District,4492,Kentlake High School,SEM1,10152,IntroJavaProg,D+,2,yes
17415,Kent School District,4492,Kentlake High School,SEM1,10152,IntroJavaProg,F ,2,yes
17415,Kent School District,4492,Kentlake High School,SEM1,10152,IntroJavaProg,W ,1,yes
17415,Kent School District,4492,Kentlake High School,SEM1,10249,3DModCreaEngr_1,A-,3,no
17415,Kent School District,4492,Kentlake High School,SEM1,10249,3DModCreaEngr_1,A ,33,no
17415,Kent School District,4492,Kentlake High School,SEM1,10249,3DModCreaEngr_1,B ,4,no
17415,Kent School District,4492,Kentlake High School,SEM1,10249,3DModCreaEngr_1,B+,2,no
17415,Kent School District,4492,Kentlake High School,SEM1,10249,3DModCreaEngr_1,C ,4,no
17415,Kent School District,4492,Kentlake High School,SEM1,10249,3DModCreaEngr_1,C+,2,no
17415,Kent School District,4492,Kentlake High School,SEM1,10249,3DModCreaEngr_1,D ,4,no
17415,Kent School District,4492,Kentlake High School,SEM1,10249,3DModCreaEngr_1,F ,2,no
17415,Kent School District,4492,Kentlake High School,SEM1,10249,3DModCreaEngr_1,W ,2,no
17415,Kent School District,4492,Kentlake High School,SEM2,10152,AdvJavaProg,A ,1,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10152,AdvJavaProg,D+,1,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10152,GameProgramming,A-,2,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10152,GameProgramming,A ,3,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10152,GameProgramming,B-,2,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10152,GameProgramming,B ,3,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10152,GameProgramming,B+,3,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10152,GameProgramming,C ,3,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10152,GameProgramming,C+,1,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10152,GameProgramming,D ,1,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10152,GameProgramming,D+,1,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10152,GameProgramming,F ,2,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10152,IntroJavaProg,A ,1,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10201,WebDesign_1,A ,7,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10201,WebDesign_1,B-,3,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10201,WebDesign_1,B ,1,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10201,WebDesign_1,B+,2,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10201,WebDesign_1,C-,1,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10201,WebDesign_1,C ,3,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10201,WebDesign_1,F ,1,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10201,WebDesign_1,W ,1,yes
17415,Kent School District,4492,Kentlake High School,SEM2,10249,3DModCreaEngr_2,A-,1,no
17415,Kent School District,4492,Kentlake High School,SEM2,10249,3DModCreaEngr_2,A ,18,no
17415,Kent School District,4492,Kentlake High School,SEM2,10249,3DModCreaEngr_2,B ,4,no
17415,Kent School District,4492,Kentlake High School,SEM2,10249,3DModCreaEngr_2,C-,1,no
17415,Kent School District,4492,Kentlake High School,SEM2,10249,3DModCreaEngr_2,C ,1,no
17415,Kent School District,4492,Kentlake High School,SEM2,10249,3DModCreaEngr_2,D ,1,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM1,10202,GraphicArt_1_S1,A-,3,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM1,10202,GraphicArt_1_S1,A ,5,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM1,10202,GraphicArt_1_S1,B-,2,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM1,10202,GraphicArt_1_S1,B ,2,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM1,10202,GraphicArt_1_S1,B+,2,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM1,10202,GraphicArt_1_S1,C-,2,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM1,10202,GraphicArt_1_S1,C ,1,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM1,10202,GraphicArt_1_S1,D ,2,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM1,10202,GraphicArt_1_S1,D+,2,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM1,10202,GraphicArt_1_S1,F ,5,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM1,10202,GraphicArt_1_S1,W ,6,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM1,10298,Cooperative Edu,A ,1,yes
17415,Kent School District,5098,Kent Phoenix Academy,SEM2,10202,GraphicArt_1_S2,A-,1,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM2,10202,GraphicArt_1_S2,A ,2,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM2,10202,GraphicArt_1_S2,B-,1,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM2,10202,GraphicArt_1_S2,B ,4,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM2,10202,GraphicArt_1_S2,B+,2,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM2,10202,GraphicArt_1_S2,C-,1,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM2,10202,GraphicArt_1_S2,C ,3,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM2,10202,GraphicArt_1_S2,C+,3,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM2,10202,GraphicArt_1_S2,D ,5,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM2,10202,GraphicArt_1_S2,D+,1,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM2,10202,GraphicArt_1_S2,F ,1,no
17415,Kent School District,5098,Kent Phoenix Academy,SEM2,10202,GraphicArt_1_S2,W ,4,no
17415,Kent School District,5275,iGrad,SEM1,10252,MicoOffSpEdg_OL,W ,1,no
17417,Northshore School District,1814,Northshore Networks,SEM1,10997,IND ST TECH,NC,1,no
17417,Northshore School District,1814,Northshore Networks,SEM1,10997,IND ST TECH,P ,7,no
17417,Northshore School District,1814,Northshore Networks,SEM2,10997,IND ST TECH,NC,1,no
17417,Northshore School District,1814,Northshore Networks,SEM2,10997,IND ST TECH,P ,6,no
17417,Northshore School District,3106,Bothell High School,SEM1,10005,BEG COMP APPLICATIONS,A-,3,no
17417,Northshore School District,3106,Bothell High School,SEM1,10005,BEG COMP APPLICATIONS,A ,4,no
17417,Northshore School District,3106,Bothell High School,SEM1,10005,BEG COMP APPLICATIONS,B-,3,no
17417,Northshore School District,3106,Bothell High School,SEM1,10005,BEG COMP APPLICATIONS,B ,4,no
17417,Northshore School District,3106,Bothell High School,SEM1,10005,BEG COMP APPLICATIONS,B+,2,no
17417,Northshore School District,3106,Bothell High School,SEM1,10005,BEG COMP APPLICATIONS,C ,3,no
17417,Northshore School District,3106,Bothell High School,SEM1,10005,BEG COMP APPLICATIONS,D+,1,no
17417,Northshore School District,3106,Bothell High School,SEM1,10005,BEG COMP APPLICATIONS,F ,2,no
17417,Northshore School District,3106,Bothell High School,SEM1,10005,BEG COMP APPLICATIONS,W ,1,no
17417,Northshore School District,3106,Bothell High School,SEM1,10152,(CSE 142) COMPUTER PROGRAMMING I,A-,4,yes
17417,Northshore School District,3106,Bothell High School,SEM1,10152,(CSE 142) COMPUTER PROGRAMMING I,A ,6,yes
17417,Northshore School District,3106,Bothell High School,SEM1,10152,(CSE 142) COMPUTER PROGRAMMING I,B-,1,yes
17417,Northshore School District,3106,Bothell High School,SEM1,10152,(CSE 142) COMPUTER PROGRAMMING I,B ,2,yes
17417,Northshore School District,3106,Bothell High School,SEM1,10152,(CSE 142) COMPUTER PROGRAMMING I,B+,2,yes
17417,Northshore School District,3106,Bothell High School,SEM1,10152,(CSE 142) COMPUTER PROGRAMMING I,C-,1,yes
17417,Northshore School District,3106,Bothell High School,SEM1,10152,(CSE 142) COMPUTER PROGRAMMING I,C ,1,yes
17417,Northshore School District,3106,Bothell High School,SEM1,10152,(CSE 142) COMPUTER PROGRAMMING I,C+,2,yes
17417,Northshore School District,3106,Bothell High School,SEM1,10152,(CSE 142) COMPUTER PROGRAMMING I,D ,2,yes
