DistrictCode,DistrictName,SchoolCode,SchoolName,term,cipcode,courseTitle,letterGrade,count,cs_course
17412,Shoreline School District,3921,Shorewood High School,SEM1,110701,EXPL COMP SCI,C+,1,yes
17412,Shoreline School District,3921,Shorewood High School,SEM1,110701,EXPL COMP SCI,D ,1,yes
17412,Shoreline School District,3921,Shorewood High School,SEM1,110701,EXPL COMP SCI,F ,1,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110201,AP Computer Science A,A-,4,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110201,AP Computer Science A,A ,36,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110201,AP Computer Science A,B-,2,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110201,AP Computer Science A,B ,6,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110201,AP Computer Science A,B+,5,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110201,AP Computer Science A,C-,1,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110201,AP Computer Science A,C ,1,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110201,AP Computer Science A,D ,2,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110201,AP Computer Science A,F ,2,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110701,EXPL COMP SCI,A-,6,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110701,EXPL COMP SCI,A ,14,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110701,EXPL COMP SCI,B-,2,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110701,EXPL COMP SCI,B ,2,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110701,EXPL COMP SCI,B+,2,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110701,EXPL COMP SCI,D+,1,yes
17412,Shoreline School District,3921,Shorewood High School,SEM2,110701,EXPL COMP SCI,F ,3,yes
17414,Lake Washington School District,1688,Emerson K-12,SEM1,110701,COMP SCI IS,A ,1,yes
17414,Lake Washington School District,1688,Emerson K-12,SEM2,110701,COMP SCI IS,A ,1,yes
17414,Lake Washington School District,1706,International Community School,SEM1,110201,AP Computer Science A,A ,24,yes
17414,Lake Washington School District,1706,International Community School,SEM1,110201,AP Computer Science A,B-,2,yes
17414,Lake Washington School District,1706,International Community School,SEM1,110201,AP Computer Science A,B ,1,yes
17414,Lake Washington School District,1706,International Community School,SEM1,110201,AP Computer Science A,B+,2,yes
17414,Lake Washington School District,1706,International Community School,SEM1,110201,AP Computer Science A,C ,1,yes
17414,Lake Washington School District,1706,International Community School,SEM1,110201,AP Computer Science A,C+,1,yes
17414,Lake Washington School District,1706,International Community School,SEM1,110201,AP Computer Science A,P ,1,yes
17414,Lake Washington School District,1706,International Community School,SEM2,110201,AP Computer Science A,A ,20,yes
17414,Lake Washington School District,1706,International Community School,SEM2,110201,AP Computer Science A,B-,3,yes
17414,Lake Washington School District,1706,International Community School,SEM2,110201,AP Computer Science A,B ,3,yes
17414,Lake Washington School District,1706,International Community School,SEM2,110201,AP Computer Science A,B+,1,yes
17414,Lake Washington School District,1706,International Community School,SEM2,110201,AP Computer Science A,C-,1,yes
17414,Lake Washington School District,1706,International Community School,SEM2,110201,AP Computer Science A,C ,3,yes
17414,Lake Washington School District,1706,International Community School,SEM2,110201,AP Computer Science A,NC,1,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,AP Computer Science A,A ,23,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,AP Computer Science A,B-,4,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,AP Computer Science A,B ,2,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,AP Computer Science A,B+,2,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,AP Computer Science A,C ,3,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,AP Computer Science A,D ,4,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,AP Computer Science A,F ,1,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,AP Computer Science A,W ,2,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,COMPUTER SCI,A ,16,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,COMPUTER SCI,B-,2,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,COMPUTER SCI,B ,3,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,COMPUTER SCI,B+,1,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,COMPUTER SCI,C-,1,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,COMPUTER SCI,C ,1,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM1,110201,COMPUTER SCI,C+,1,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,AP Computer Science A,A ,23,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,AP Computer Science A,B-,2,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,AP Computer Science A,B ,3,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,AP Computer Science A,B+,2,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,AP Computer Science A,C ,1,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,AP Computer Science A,C+,1,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,AP Computer Science A,D ,3,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,COMPUTER SCI,A ,19,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,COMPUTER SCI,B-,2,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,COMPUTER SCI,B ,1,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,COMPUTER SCI,B+,4,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,COMPUTER SCI,C ,1,yes
17414,Lake Washington School District,2739,Lake Washington High,SEM2,110201,COMPUTER SCI,W ,1,yes
17414,Lake Washington School District,3528,Redmond High,SEM1,110201,AP Computer Science A,A ,49,yes
17414,Lake Washington School District,3528,Redmond High,SEM1,110201,AP Computer Science A,B-,2,yes
17414,Lake Washington School District,3528,Redmond High,SEM1,110201,AP Computer Science A,B ,4,yes
17414,Lake Washington School District,3528,Redmond High,SEM1,110201,AP Computer Science A,B+,6,yes
17414,Lake Washington School District,3528,Redmond High,SEM1,110201,AP Computer Science A,C-,3,yes
17414,Lake Washington School District,3528,Redmond High,SEM1,110201,AP Computer Science A,C ,2,yes
17414,Lake Washington School District,3528,Redmond High,SEM1,110201,AP Computer Science A,C+,1,yes
17414,Lake Washington School District,3528,Redmond High,SEM1,110201,AP Computer Science A,D ,1,yes
17414,Lake Washington School District,3528,Redmond High,SEM1,110201,AP Computer Science A,D+,1,yes
17414,Lake Washington School District,3528,Redmond High,SEM1,110201,AP Computer Science A,F ,4,yes
17414,Lake Washington School District,3528,Redmond High,SEM1,110201,AP Computer Science A,W ,1,yes
17414,Lake Washington School District,3528,Redmond High,SEM2,110201,AP Computer Science A,A ,39,yes
17414,Lake Washington School District,3528,Redmond High,SEM2,110201,AP Computer Science A,B-,8,yes
17414,Lake Washington School District,3528,Redmond High,SEM2,110201,AP Computer Science A,B ,5,yes
17414,Lake Washington School District,3528,Redmond High,SEM2,110201,AP Computer Science A,B+,5,yes
17414,Lake Washington School District,3528,Redmond High,SEM2,110201,AP Computer Science A,C-,1,yes
17414,Lake Washington School District,3528,Redmond High,SEM2,110201,AP Computer Science A,C ,4,yes
17414,Lake Washington School District,3528,Redmond High,SEM2,110201,AP Computer Science A,C+,1,yes
17414,Lake Washington School District,3528,Redmond High,SEM2,110201,AP Computer Science A,D ,2,yes
17414,Lake Washington School District,3528,Redmond High,SEM2,110201,AP Computer Science A,F ,4,yes
17414,Lake Washington School District,3528,Redmond High,SEM2,110201,AP Computer Science A,P ,2,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,AP Computer Science A,A ,17,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,AP Computer Science A,B-,4,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,AP Computer Science A,B ,2,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,AP Computer Science A,B+,2,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,AP Computer Science A,C-,2,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,AP Computer Science A,D ,2,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,AP Computer Science A,D+,2,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,AP Computer Science A,F ,3,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,AP Computer Science A,W ,1,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,COMPUTER SCI,A ,8,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,COMPUTER SCI,B-,4,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,COMPUTER SCI,B ,3,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,COMPUTER SCI,B+,1,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,COMPUTER SCI,C-,2,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,COMPUTER SCI,C ,2,yes
17414,Lake Washington School District,3771,Juanita High,SEM1,110201,COMPUTER SCI,D ,4,yes
17414,Lake Washington School District,3771,Juanita High,SEM2,110201,AP Computer Science A,A ,17,yes
17414,Lake Washington School District,3771,Juanita High,SEM2,110201,AP Computer Science A,B-,1,yes
17414,Lake Washington School District,3771,Juanita High,SEM2,110201,AP Computer Science A,B ,4,yes
17414,Lake Washington School District,3771,Juanita High,SEM2,110201,AP Computer Science A,B+,1,yes
17414,Lake Washington School District,3771,Juanita High,SEM2,110201,AP Computer Science A,C-,2,yes
17414,Lake Washington School District,3771,Juanita High,SEM2,110201,AP Computer Science A,C ,1,yes
17414,Lake Washington School District,3771,Juanita High,SEM2,110201,AP Computer Science A,D+,1,yes
17414,Lake Washington School District,3771,Juanita High,SEM2,110201,AP Computer Science A,F ,2,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP COMP SCI PRI,A ,16,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP COMP SCI PRI,B-,1,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP COMP SCI PRI,B ,5,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP COMP SCI PRI,B+,7,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP COMP SCI PRI,C+,2,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science A,A ,12,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science A,B-,4,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science A,B ,4,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science A,B+,1,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science A,C-,1,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science A,C ,4,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science A,C+,2,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science A,D ,5,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science Principles,A ,16,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science Principles,B-,1,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science Principles,B ,5,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science Principles,B+,7,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,AP Computer Science Principles,C+,2,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,COMPUTER SCI,A ,8,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,COMPUTER SCI,B-,2,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,COMPUTER SCI,B ,1,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,COMPUTER SCI,B+,3,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM1,110201,COMPUTER SCI,C+,2,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science A,A ,12,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science A,B-,5,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science A,B ,3,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science A,B+,3,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science A,C-,3,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science A,C ,1,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science A,C+,1,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science A,F ,2,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science Principles,A ,12,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science Principles,B-,1,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science Principles,B ,5,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science Principles,B+,6,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science Principles,C ,2,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science Principles,C+,2,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,AP Computer Science Principles,F ,1,yes
17414,Lake Washington School District,4439,Eastlake High School,SEM2,110201,COMPUTER SCI,A ,16,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,ADV PROJ JAVA,A ,39,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,ADV PROJ JAVA,B-,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,ADV PROJ JAVA,B ,3,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,ADV PROJ JAVA,B+,3,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,ADV PROJ JAVA,C-,4,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,ADV PROJ JAVA,C ,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,ADV PROJ JAVA,C+,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,ADV PROJ JAVA,NC,4,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,ADV PROJ JAVA,P ,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP COMP SCI PRI,A ,96,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP COMP SCI PRI,B-,4,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP COMP SCI PRI,B ,11,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP COMP SCI PRI,B+,11,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP COMP SCI PRI,C+,4,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP COMP SCI PRI,NC,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science A,A ,61,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science A,B-,3,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science A,B ,7,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science A,B+,10,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science A,C-,4,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science A,C ,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science A,C+,2,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science A,NC,4,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science A,P ,3,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science Principles,A ,80,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science Principles,B-,7,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science Principles,B ,18,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science Principles,B+,15,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science Principles,C ,4,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science Principles,C+,2,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,AP Computer Science Principles,NC,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,COMP PROGRAMING,A ,63,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,COMP PROGRAMING,B-,2,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,COMP PROGRAMING,B ,5,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,COMP PROGRAMING,B+,7,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,COMP PROGRAMING,C-,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,COMP PROGRAMING,C ,2,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,COMP PROGRAMING,C+,2,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,COMP PROGRAMING,NC,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,COMP PROGRAMING,P ,2,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,COMP PROGRAMING,S ,2,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,CSE 142,A ,39,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,CSE 142,B-,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,CSE 142,B ,3,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,CSE 142,B+,3,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,CSE 142,C-,4,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,CSE 142,C ,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,CSE 142,C+,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,CSE 142,NC,4,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM1,110201,CSE 142,P ,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,ADV PROJ JAVA,A ,41,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,ADV PROJ JAVA,B-,2,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,ADV PROJ JAVA,B ,5,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,ADV PROJ JAVA,B+,4,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,ADV PROJ JAVA,C-,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,ADV PROJ JAVA,C ,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,ADV PROJ JAVA,C+,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science A,A ,27,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science A,B ,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science A,B+,6,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science A,C ,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science A,C+,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science Principles,A ,97,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science Principles,B-,7,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science Principles,B ,5,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science Principles,B+,5,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science Principles,C-,3,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science Principles,C ,2,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science Principles,C+,2,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science Principles,NC,3,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,AP Computer Science Principles,P ,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,COMP PROGRAMING,A ,45,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,COMP PROGRAMING,B-,7,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,COMP PROGRAMING,B ,8,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,COMP PROGRAMING,B+,5,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,COMP PROGRAMING,C-,6,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,COMP PROGRAMING,C ,5,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,COMP PROGRAMING,C+,2,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,COMP PROGRAMING,NC,6,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,COMP PROGRAMING,P ,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,COMP PROGRAMING,S ,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,CSE 142,A ,41,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,CSE 142,B-,2,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,CSE 142,B ,5,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,CSE 142,B+,4,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,CSE 142,C-,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,CSE 142,C ,1,yes
17414,Lake Washington School District,5265,Tesla STEM High School,SEM2,110201,CSE 142,C+,1,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM1,110201,IntroJavaProg,A-,3,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM1,110201,IntroJavaProg,A ,3,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM1,110201,IntroJavaProg,B-,1,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM1,110201,IntroJavaProg,B ,3,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM1,110201,IntroJavaProg,C-,1,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM1,110201,IntroJavaProg,C+,1,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM1,110201,IntroJavaProg,D ,2,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM1,110201,IntroJavaProg,D+,1,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM1,110201,IntroJavaProg,W ,1,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,110201,GameProgramming,A-,1,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,110201,GameProgramming,A ,4,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,110201,GameProgramming,B ,5,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,110201,GameProgramming,C-,1,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,110201,GameProgramming,C ,6,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,110201,GameProgramming,C+,1,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,110201,GameProgramming,D ,2,yes
17415,Kent School District,2797,Kent-Meridian High School,SEM2,110201,GameProgramming,D+,2,yes
17415,Kent School District,3640,Kentridge High School,SEM1,110201,AP Computer Science A,A-,5,yes
17415,Kent School District,3640,Kentridge High School,SEM1,110201,AP Computer Science A,A ,12,yes
17415,Kent School District,3640,Kentridge High School,SEM1,110201,AP Computer Science A,B ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM1,110201,AP Computer Science A,B+,1,yes
17415,Kent School District,3640,Kentridge High School,SEM1,110201,AP Computer Science A,C-,2,yes
17415,Kent School District,3640,Kentridge High School,SEM1,110201,AP Computer Science A,C ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM1,110201,AP Computer Science A,C+,1,yes
17415,Kent School District,3640,Kentridge High School,SEM1,110201,AP Computer Science A,D ,3,yes
17415,Kent School District,3640,Kentridge High School,SEM1,110201,AP Computer Science A,D+,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AdvJavaProg,A ,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AdvJavaProg,B-,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AdvJavaProg,B ,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AdvJavaProg,C ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AP Computer Science A,A-,5,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AP Computer Science A,A ,14,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AP Computer Science A,B ,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AP Computer Science A,B+,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AP Computer Science A,C-,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AP Computer Science A,C ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AP Computer Science A,C+,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AP Computer Science A,D ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,AP Computer Science A,W ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,GameProgramming,A ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,GameProgramming,B-,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,GameProgramming,C-,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,GameProgramming,D ,1,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,GameProgramming,F ,2,yes
17415,Kent School District,3640,Kentridge High School,SEM2,110201,GameProgramming,W ,2,yes
17415,Kent School District,4128,Kentwood High School,SEM1,110201,AP Computer Science A,A-,3,yes
17415,Kent School District,4128,Kentwood High School,SEM1,110201,AP Computer Science A,A ,6,yes
17415,Kent School District,4128,Kentwood High School,SEM1,110201,AP Computer Science A,B-,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,110201,AP Computer Science A,B ,1,yes
17415,Kent School District,4128,Kentwood High School,SEM1,110201,AP Computer Science A,C ,3,yes
17415,Kent School District,4128,Kentwood High School,SEM1,110201,AP Computer Science A,C+,2,yes
17415,Kent School District,4128,Kentwood High School,SEM1,110201,IntroJavaProg,A-,3,yes
17415,Kent School District,4128,Kentwood High School,SEM1,110201,IntroJavaProg,A ,6,yes
17415,Kent School District,4128,Kentwood High School,SEM1,110201,IntroJavaProg,B-,1,yes
